activity_id;altitude;cadence;distance;heartrate;speed;time;idS;index;pace
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4077.8;136;2.8;1509;35;1255;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4080.6;136;2.8;1510;35;1256;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4083.3;136;2.7;1511;35;1257;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4086.1;136;2.8;1512;35;1258;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4088.8;136;2.7;1513;35;1259;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4091.6;136;2.8;1514;35;1260;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4094.3;136;2.7;1515;35;1261;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4097.1;136;2.8;1516;35;1262;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4099.9;138;2.8;1517;35;1263;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4102.7;138;2.8;1518;35;1264;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4105.5;138;2.8;1519;35;1265;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4108.4;138;2.8;1520;35;1266;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4111.3;138;2.8;1521;35;1267;6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;4114.2;136;2.9;1522;35;1268;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;4117.1;136;2.9;1523;35;1269;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;4120;136;2.9;1524;35;1270;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4123;136;2.9;1525;35;1271;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4125.9;136;2.9;1526;35;1272;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4128.8;135;2.9;1527;35;1273;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4131.6;135;2.9;1528;35;1274;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4134.5;135;2.9;1529;35;1275;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4137.3;135;2.9;1530;35;1276;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4140.2;135;2.9;1531;35;1277;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4143;137;2.8;1532;35;1278;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4145.8;137;2.8;1533;35;1279;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4148.6;137;2.8;1534;35;1280;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;4151.4;137;2.8;1535;35;1281;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;4154.2;137;2.8;1536;35;1282;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;4157;136;2.8;1537;35;1283;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4159.7;136;2.8;1538;35;1284;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4162.5;136;2.8;1539;35;1285;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4165.2;136;2.8;1540;35;1286;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4168;136;2.8;1541;35;1287;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4170.8;138;2.8;1542;35;1288;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4173.6;138;2.8;1543;35;1289;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4176.4;138;2.8;1544;35;1290;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4179.2;138;2.8;1545;35;1291;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4182;138;2.8;1546;35;1292;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4184.8;137;2.8;1547;35;1293;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4187.6;137;2.8;1548;35;1294;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4190.3;137;2.8;1549;35;1295;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4193.1;137;2.8;1550;35;1296;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4195.8;137;2.8;1551;35;1297;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4198.6;135;2.8;1552;35;1298;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4201.4;135;2.8;1553;35;1299;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4204.2;135;2.8;1554;35;1300;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4207;135;2.8;1555;35;1301;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4209.7;135;2.8;1556;35;1302;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4212.5;137;2.8;1557;35;1303;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4215.3;137;2.8;1558;35;1304;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4218.1;137;2.8;1559;35;1305;6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4221;137;2.8;1560;35;1306;6
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4223.8;137;2.8;1561;35;1307;6
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4226.7;138;2.8;1562;35;1308;6
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4229.5;138;2.8;1563;35;1309;6
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4232.4;138;2.9;1564;35;1310;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4235.3;138;2.9;1565;35;1311;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4238.1;138;2.9;1566;35;1312;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4241;138;2.9;1567;35;1313;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4243.9;138;2.9;1568;35;1314;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4246.8;138;2.9;1569;35;1315;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.6;NA;4249.7;138;2.9;1570;35;1316;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4252.6;138;2.9;1571;35;1317;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4255.5;139;2.9;1572;35;1318;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4258.4;139;2.9;1573;35;1319;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4261.3;139;2.9;1574;35;1320;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4264.2;139;2.9;1575;35;1321;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4267.2;139;2.9;1576;35;1322;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4270.1;138;2.9;1577;35;1323;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4273;138;2.9;1578;35;1324;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4276;138;2.9;1579;35;1325;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4278.9;138;2.9;1580;35;1326;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4281.8;138;2.9;1581;35;1327;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4284.8;139;2.9;1582;35;1328;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4287.8;139;3;1583;35;1329;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4290.7;139;2.9;1584;35;1330;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4293.7;139;3;1585;35;1331;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4296.7;139;3;1586;35;1332;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4299.6;139;3;1587;35;1333;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4302.6;139;3;1588;35;1334;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4305.6;139;3;1589;35;1335;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4308.6;139;3;1590;35;1336;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4311.6;139;3;1591;35;1337;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4314.5;139;3;1592;35;1338;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4317.4;139;3;1593;35;1339;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4320.4;139;3;1594;35;1340;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4323.3;139;2.9;1595;35;1341;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4326.2;139;2.9;1596;35;1342;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4329.1;139;2.9;1597;35;1343;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4332;139;2.9;1598;35;1344;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4335;139;2.9;1599;35;1345;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4337.9;139;2.9;1600;35;1346;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4340.8;139;2.9;1601;35;1347;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4343.7;139;2.9;1602;35;1348;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4346.6;138;2.9;1603;35;1349;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4349.5;138;2.9;1604;35;1350;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4352.4;138;2.9;1605;35;1351;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4355.2;138;2.9;1606;35;1352;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4358.1;138;2.9;1607;35;1353;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4360.9;138;2.9;1608;35;1354;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4363.7;138;2.8;1609;35;1355;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4366.5;138;2.8;1610;35;1356;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4369.4;138;2.8;1611;35;1357;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4372.2;138;2.8;1612;35;1358;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4375;137;2.8;1613;35;1359;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4377.9;137;2.8;1614;35;1360;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4380.8;137;2.9;1615;35;1361;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4383.6;137;2.8;1616;35;1362;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4386.5;137;2.9;1617;35;1363;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4389.4;138;2.9;1618;35;1364;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4392.2;138;2.9;1619;35;1365;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4395.1;138;2.9;1620;35;1366;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4398;138;2.9;1621;35;1367;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4400.9;138;2.9;1622;35;1368;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4403.7;137;2.9;1623;35;1369;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4406.6;137;2.9;1624;35;1370;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4409.4;137;2.9;1625;35;1371;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4412.3;137;2.9;1626;35;1372;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4415.1;137;2.8;1627;35;1373;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4417.9;138;2.8;1628;35;1374;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4420.8;138;2.8;1629;35;1375;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4423.6;138;2.8;1630;35;1376;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4426.4;138;2.8;1631;35;1377;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4429.2;138;2.8;1632;35;1378;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4432;137;2.8;1633;35;1379;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4434.9;137;2.8;1634;35;1380;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4437.7;137;2.8;1635;35;1381;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4440.5;137;2.8;1636;35;1382;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4443.4;137;2.8;1637;35;1383;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4446.2;136;2.8;1638;35;1384;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4449.1;136;2.8;1639;35;1385;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4452;136;2.9;1640;35;1386;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4454.9;136;2.9;1641;35;1387;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4457.8;136;2.9;1642;35;1388;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4460.8;136;2.9;1643;35;1389;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4463.7;136;2.9;1644;35;1390;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4466.6;136;2.9;1645;35;1391;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4469.6;136;2.9;1646;35;1392;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4472.5;136;2.9;1647;35;1393;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4475.5;135;2.9;1648;35;1394;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4478.5;135;3;1649;35;1395;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4481.5;135;3;1650;35;1396;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4484.5;135;3;1651;35;1397;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4487.6;135;3;1652;35;1398;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4490.6;134;3;1653;35;1399;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4493.5;134;3;1654;35;1400;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4496.5;134;3;1655;35;1401;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4499.5;134;3;1656;35;1402;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4502.5;134;3;1657;35;1403;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4505.5;135;3;1658;35;1404;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4508.5;135;3;1659;35;1405;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4511.4;135;3;1660;35;1406;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4514.4;135;3;1661;35;1407;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4517.3;135;3;1662;35;1408;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4520.2;135;2.9;1663;35;1409;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4523.2;135;2.9;1664;35;1410;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4526.1;135;2.9;1665;35;1411;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4529;135;2.9;1666;35;1412;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4532;135;2.9;1667;35;1413;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4534.9;134;2.9;1668;35;1414;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4537.8;134;2.9;1669;35;1415;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4540.7;134;2.9;1670;35;1416;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4543.6;134;2.9;1671;35;1417;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4546.6;134;2.9;1672;35;1418;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4549.5;137;2.9;1673;35;1419;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.7;NA;4552.4;137;2.9;1674;35;1420;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4555.4;137;2.9;1675;35;1421;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4558.4;137;3;1676;35;1422;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4561.3;137;2.9;1677;35;1423;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4564.3;136;3;1678;35;1424;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4567.2;136;3;1679;35;1425;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4570.2;136;3;1680;35;1426;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4573.1;136;2.9;1681;35;1427;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4576;136;2.9;1682;35;1428;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4579;137;2.9;1683;35;1429;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4581.9;137;2.9;1684;35;1430;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4584.9;137;2.9;1685;35;1431;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4587.8;137;2.9;1686;35;1432;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4590.8;137;3;1687;35;1433;5.6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4593.7;135;2.9;1688;35;1434;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4596.6;135;2.9;1689;35;1435;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4599.5;135;2.9;1690;35;1436;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4602.4;135;2.9;1691;35;1437;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4605.3;135;2.9;1692;35;1438;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4608.2;137;2.9;1693;35;1439;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4611.1;137;2.9;1694;35;1440;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4614;137;2.9;1695;35;1441;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4616.9;137;2.9;1696;35;1442;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4619.8;137;2.9;1697;35;1443;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4622.7;136;2.9;1698;35;1444;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4625.6;136;2.9;1699;35;1445;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4628.5;136;2.9;1700;35;1446;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4631.3;136;2.9;1701;35;1447;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4634.2;136;2.9;1702;35;1448;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4637;135;2.9;1703;35;1449;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4639.8;135;2.8;1704;35;1450;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4642.6;135;2.8;1705;35;1451;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4645.4;135;2.8;1706;35;1452;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4648.2;135;2.8;1707;35;1453;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4651.1;135;2.8;1708;35;1454;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4653.9;135;2.8;1709;35;1455;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4656.7;135;2.8;1710;35;1456;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4659.5;135;2.8;1711;35;1457;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4662.4;135;2.8;1712;35;1458;6
bae93b27-755d-440d-b964-4f83bd42faff;32.8;NA;4665.2;135;2.8;1713;35;1459;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4668.1;135;2.8;1714;35;1460;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4670.9;135;2.8;1715;35;1461;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4673.7;135;2.8;1716;35;1462;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4676.6;135;2.8;1717;35;1463;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4679.5;135;2.9;1718;35;1464;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4682.3;135;2.8;1719;35;1465;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4685.2;135;2.9;1720;35;1466;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4688.1;135;2.9;1721;35;1467;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4691;135;2.9;1722;35;1468;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4693.8;136;2.9;1723;35;1469;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4696.7;136;2.9;1724;35;1470;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4699.5;136;2.9;1725;35;1471;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4702.4;136;2.9;1726;35;1472;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4705.2;136;2.8;1727;35;1473;6
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4708.1;136;2.9;1728;35;1474;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4711;136;2.9;1729;35;1475;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4713.8;136;2.9;1730;35;1476;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4716.7;136;2.9;1731;35;1477;5.7
bae93b27-755d-440d-b964-4f83bd42faff;32.9;NA;4719.5;136;2.9;1732;35;1478;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4722.3;135;2.8;1733;35;1479;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4725.2;135;2.8;1734;35;1480;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4728;135;2.8;1735;35;1481;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4730.9;135;2.8;1736;35;1482;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4733.7;135;2.8;1737;35;1483;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4736.6;135;2.9;1738;35;1484;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4739.4;135;2.8;1739;35;1485;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4742.2;135;2.8;1740;35;1486;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4745.1;135;2.8;1741;35;1487;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4747.9;135;2.8;1742;35;1488;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4750.7;136;2.8;1743;35;1489;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4753.6;136;2.8;1744;35;1490;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4756.5;136;2.9;1745;35;1491;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4759.3;136;2.8;1746;35;1492;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4762.2;136;2.9;1747;35;1493;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4765;135;2.9;1748;35;1494;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4767.9;135;2.9;1749;35;1495;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4770.8;135;2.9;1750;35;1496;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4773.6;135;2.9;1751;35;1497;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4776.5;135;2.9;1752;35;1498;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4779.3;136;2.9;1753;35;1499;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4782.2;136;2.9;1754;35;1500;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4785.1;136;2.9;1755;35;1501;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4788;136;2.9;1756;35;1502;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4790.8;136;2.9;1757;35;1503;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4793.7;137;2.9;1758;35;1504;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4796.6;137;2.9;1759;35;1505;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4799.5;137;2.9;1760;35;1506;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4802.4;137;2.9;1761;35;1507;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4805.3;137;2.9;1762;35;1508;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4808.2;138;2.9;1763;35;1509;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4811.1;138;2.9;1764;35;1510;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4814.1;138;2.9;1765;35;1511;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4817.1;138;2.9;1766;35;1512;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4820.1;138;3;1767;35;1513;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4823.1;139;3;1768;35;1514;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4826.1;139;3;1769;35;1515;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4829.1;139;3;1770;35;1516;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4832.2;139;3;1771;35;1517;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4835.1;139;3;1772;35;1518;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4838.1;138;3;1773;35;1519;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;4841;138;3;1774;35;1520;5.6
